SITE_ID,YEAR,SEASON,DATEON,DATEOFF,SO2_CONC,SO4_CONC,TNO3_CONC,NH4_CONC
BWR139,2010,WI,12/01/2009 09:00:00,03/02/2010 08:00:00,5.417,2.419,2.889,1.096
BWR139,2010,SU,06/01/2010 09:00:00,08/31/2010 08:00:00,2.444,4.152,2.159,1.26
BWR139,2010,SP,03/02/2010 09:00:00,06/01/2010 08:00:00,2.17,2.355,2.399,0.859
BWR139,2010,FA,08/31/2010 09:00:00,11/30/2010 08:00:00,2.231,2.24,1.795,0.798
BWR139,2011,SU,05/31/2011 09:00:00,08/30/2011 08:00:00,2.592,3.936,2.141,1.281
BWR139,2011,FA,08/30/2011 09:00:00,11/29/2011 08:00:00,1.573,1.898,1.557,0.641
BWR139,2011,WI,11/30/2010 09:00:00,03/01/2011 08:00:00,4.724,2.27,3.14,1.197
BWR139,2011,SP,03/01/2011 09:00:00,05/31/2011 08:00:00,1.727,2.492,2.156,0.811
BWR139,2012,WI,11/29/2011 09:00:00,02/28/2012 08:00:00,2.322,1.784,2.47,0.955
BWR139,2012,SP,02/28/2012 09:00:00,05/29/2012 08:00:00,1.36,2.019,2.027,0.733
BWR139,2012,FA,09/04/2012 09:00:00,12/04/2012 08:00:00,1.527,1.887,2.005,0.804
BWR139,2012,SU,05/29/2012 09:00:00,09/04/2012 08:00:00,2.015,3.014,1.958,0.983
BWR139,2013,FA,09/03/2013 09:00:00,12/03/2013 08:00:00,1.523,1.753,1.663,0.668
BWR139,2013,SU,06/04/2013 09:00:00,09/03/2013 08:00:00,1.12,2.12,1.325,0.702
BWR139,2013,WI,12/04/2012 09:00:00,02/26/2013 08:00:00,2.528,2.123,2.857,1.371
BWR139,2013,SP,02/26/2013 09:00:00,06/04/2013 08:00:00,1.415,2.132,2.031,0.745
BWR139,2014,SP,03/04/2014 09:00:00,06/03/2014 08:00:00,1.509,2.093,2.119,0.734
BWR139,2014,WI,12/03/2013 09:00:00,03/04/2014 08:00:00,3.061,1.759,2.706,1.043
BWR139,2014,SU,06/03/2014 09:00:00,09/02/2014 08:00:00,1.448,1.898,1.441,0.622
BWR139,2014,FA,09/02/2014 09:00:00,12/02/2014 08:00:00,1.563,1.536,1.403,0.529
BWR139,2015,FA,09/01/2015 09:00:00,12/01/2015 08:00:00,1.174,1.186,1.271,0.379
BWR139,2015,SP,03/03/2015 09:00:00,06/02/2015 08:00:00,1.387,1.614,1.993,0.603
BWR139,2015,WI,12/02/2014 09:00:00,03/03/2015 08:00:00,2.623,1.849,2.99,1.166
BWR139,2015,SU,06/02/2015 09:00:00,09/01/2015 08:00:00,1.031,1.721,1.56,0.541
BWR139,2016,SU,05/31/2016 09:00:00,08/30/2016 08:00:00,1.154,1.458,1.441,0.491
BWR139,2016,FA,08/30/2016 09:00:00,11/29/2016 08:00:00,1.014,1.083,1.472,0.414
BWR139,2016,WI,12/01/2015 09:00:00,03/01/2016 08:00:00,1.337,1.189,2.01,0.657
BWR139,2016,SP,03/01/2016 09:00:00,05/31/2016 08:00:00,0.802,1.24,1.847,0.509
BWR139,2017,FA,08/29/2017 09:00:00,11/28/2017 08:00:00,0.885,0.989,1.444,0.364
BWR139,2017,SP,02/28/2017 09:00:00,05/30/2017 08:00:00,0.882,1.082,1.484,0.402
BWR139,2017,WI,11/29/2016 09:00:00,02/28/2017 08:00:00,1.269,1.119,1.963,0.619
BWR139,2017,SU,05/30/2017 09:00:00,08/29/2017 08:00:00,1.011,1.373,1.381,0.462
BWR139,2018,FA,09/04/2018 09:00:00,12/04/2018 08:00:00,0.685,1.057,1.339,0.395
BWR139,2018,SP,02/27/2018 09:00:00,05/29/2018 08:00:00,0.753,1.116,1.655,0.417
BWR139,2018,SU,05/29/2018 09:00:00,09/04/2018 08:00:00,0.803,1.239,1.286,0.383
BWR139,2018,WI,11/28/2017 09:00:00,02/27/2018 08:00:00,1.615,1.248,2.658,0.795
BWR139,2019,SU,06/04/2019 09:00:00,09/03/2019 08:00:00,0.837,1.205,1.281,0.364
BWR139,2019,SP,02/26/2019 09:00:00,06/04/2019 08:00:00,0.711,1.308,1.979,0.446
BWR139,2019,FA,09/03/2019 09:00:00,12/03/2019 08:00:00,0.833,1.05,1.364,0.302
BWR139,2019,WI,12/04/2018 09:00:00,02/26/2019 08:00:00,0.883,1.093,2.383,0.763
BWR139,2020,SP,03/03/2020 09:00:00,06/02/2020 08:00:00,0.481,0.921,1.256,0.333
BWR139,2020,WI,12/03/2019 09:00:00,03/03/2020 08:00:00,0.721,0.855,1.923,0.523
BWR139,2020,SU,06/02/2020 09:00:00,09/01/2020 08:00:00,,,,
CAD150,2000,SP,02/29/2000 09:00:00,05/30/2000 08:00:00,1.113,3.188,1.705,0.979
CAD150,2000,SU,05/30/2000 09:00:00,08/29/2000 08:00:00,1.324,4.808,1.797,1.451
CAD150,2000,FA,08/29/2000 09:00:00,11/28/2000 08:00:00,1.353,3.552,1.621,1.197
CAD150,2000,WI,11/30/1999 09:00:00,02/29/2000 08:00:00,2.293,3.017,2.78,1.217
CAD150,2001,SU,05/29/2001 09:00:00,09/04/2001 08:00:00,1.16,5.26,1.556,1.57
CAD150,2001,FA,09/04/2001 09:00:00,12/04/2001 08:00:00,1.228,3.108,1.466,0.981
CAD150,2001,SP,02/27/2001 09:00:00,05/29/2001 08:00:00,1.354,3.405,2.076,1.047
CAD150,2001,WI,11/28/2000 09:00:00,02/27/2001 08:00:00,1.78,2.245,2.124,0.99
CAD150,2002,FA,09/03/2002 09:00:00,12/03/2002 08:00:00,1.763,3.353,1.696,1.1
CAD150,2002,SP,02/26/2002 09:00:00,06/04/2002 08:00:00,0.925,3.239,1.679,0.972
CAD150,2002,WI,12/04/2001 09:00:00,02/26/2002 08:00:00,1.436,1.745,1.657,0.723
CAD150,2002,SU,06/04/2002 09:00:00,09/03/2002 08:00:00,1,5.053,1.656,1.483
CAD150,2003,SU,06/03/2003 09:00:00,09/02/2003 08:00:00,0.966,4.027,1.39,1.182
CAD150,2003,FA,09/02/2003 09:00:00,12/02/2003 08:00:00,1.476,3.013,1.326,0.969
CAD150,2003,WI,12/03/2002 09:00:00,03/04/2003 08:00:00,1.855,2.408,2.191,1.023
CAD150,2003,SP,03/04/2003 09:00:00,06/03/2003 08:00:00,1.133,3.71,1.894,1.147
CAD150,2004,SP,03/02/2004 09:00:00,06/01/2004 08:00:00,1.032,3.205,1.646,0.832
CAD150,2004,FA,08/31/2004 09:00:00,11/30/2004 08:00:00,1.537,3.343,1.298,1.131
CAD150,2004,WI,12/02/2003 09:00:00,03/02/2004 08:00:00,1.774,2.387,2.119,0.978
CAD150,2004,SU,06/01/2004 09:00:00,08/31/2004 08:00:00,0.947,4.093,1.266,1.219
CAD150,2005,WI,11/30/2004 09:00:00,03/01/2005 08:00:00,1.852,2.522,1.782,0.995
CAD150,2005,FA,08/30/2005 09:00:00,11/29/2005 08:00:00,1.572,4.23,1.414,1.203
CAD150,2005,SP,03/01/2005 09:00:00,05/31/2005 08:00:00,1.38,3.168,1.612,0.986
CAD150,2005,SU,05/31/2005 09:00:00,08/30/2005 08:00:00,1.14,6.081,1.533,1.788
CAD150,2006,SU,05/30/2006 09:00:00,08/29/2006 08:00:00,1.186,3.978,1.48,1.04
CAD150,2006,FA,08/29/2006 09:00:00,11/28/2006 08:00:00,1.066,3.055,1.266,0.878
CAD150,2006,SP,02/28/2006 09:00:00,05/30/2006 08:00:00,1.13,3.224,1.633,0.765
CAD150,2006,WI,11/29/2005 09:00:00,02/28/2006 08:00:00,1.94,1.754,1.767,0.611
CAD150,2007,SP,02/27/2007 09:00:00,05/29/2007 08:00:00,0.903,3.04,1.511,0.824
CAD150,2007,FA,09/04/2007 09:00:00,12/04/2007 08:00:00,0.913,2.941,1.157,0.92
CAD150,2007,SU,05/29/2007 09:00:00,09/04/2007 08:00:00,0.942,4.35,1.37,1.174
CAD150,2007,WI,11/28/2006 09:00:00,02/27/2007 08:00:00,1.707,1.997,1.848,0.775
CAD150,2008,WI,12/04/2007 09:00:00,03/04/2008 08:00:00,1.002,2.024,1.707,0.773
CAD150,2008,SU,06/03/2008 09:00:00,09/02/2008 08:00:00,0.934,3.531,1.272,0.93
CAD150,2008,FA,09/02/2008 09:00:00,12/02/2008 08:00:00,0.829,2.838,1.054,0.94
CAD150,2008,SP,03/04/2008 09:00:00,06/03/2008 08:00:00,0.908,3.107,1.435,0.911
CAD150,2009,FA,09/01/2009 09:00:00,12/01/2009 08:00:00,0.57,2.235,0.678,0.74
CAD150,2009,SU,06/02/2009 09:00:00,09/01/2009 08:00:00,0.575,2.997,0.969,0.879
CAD150,2009,WI,12/02/2008 09:00:00,03/03/2009 08:00:00,1.268,1.992,1.86,0.77
CAD150,2009,SP,03/03/2009 09:00:00,06/02/2009 08:00:00,0.823,2.454,1.112,0.786
CAD150,2010,WI,12/01/2009 09:00:00,03/02/2010 08:00:00,1.126,1.86,1.631,0.876
CAD150,2010,FA,08/31/2010 09:00:00,11/30/2010 08:00:00,0.834,2.022,1.025,0.612
CAD150,2010,SU,06/01/2010 09:00:00,08/31/2010 08:00:00,0.812,3.225,1.215,0.844
CAD150,2010,SP,03/02/2010 09:00:00,06/01/2010 08:00:00,0.702,2.473,1.139,0.696
CAD150,2011,WI,11/30/2010 09:00:00,03/01/2011 08:00:00,1.273,2.069,2.045,0.982
CAD150,2011,FA,08/30/2011 09:00:00,11/29/2011 08:00:00,0.708,1.857,1.099,0.58
CAD150,2011,SU,05/31/2011 09:00:00,08/30/2011 08:00:00,0.84,2.847,1.45,0.822
CAD150,2011,SP,03/01/2011 09:00:00,05/31/2011 08:00:00,0.673,2.892,1.511,0.819
CAD150,2012,SP,02/28/2012 09:00:00,05/29/2012 08:00:00,0.543,2.465,1.138,0.659
CAD150,2012,SU,05/29/2012 09:00:00,09/04/2012 08:00:00,0.812,2.562,1.484,0.678
CAD150,2012,FA,09/04/2012 09:00:00,12/04/2012 08:00:00,0.749,1.961,1.095,0.595
CAD150,2012,WI,11/29/2011 09:00:00,02/28/2012 08:00:00,0.847,1.587,1.33,0.629
CAD150,2013,FA,09/03/2013 09:00:00,12/03/2013 08:00:00,0.619,1.699,0.812,0.571
CAD150,2013,SP,02/26/2013 09:00:00,06/04/2013 08:00:00,0.65,2.171,1.215,0.625
CAD150,2013,WI,12/04/2012 09:00:00,02/26/2013 08:00:00,0.777,1.544,1.419,0.656
CAD150,2013,SU,06/04/2013 09:00:00,09/03/2013 08:00:00,0.716,2.419,1.09,0.614
CAD150,2014,SP,03/04/2014 09:00:00,06/03/2014 08:00:00,0.624,2.103,1.131,0.611
CAD150,2014,FA,09/02/2014 09:00:00,12/02/2014 08:00:00,0.538,1.711,0.774,0.525
CAD150,2014,WI,12/03/2013 09:00:00,03/04/2014 08:00:00,1.156,1.515,1.511,0.669
CAD150,2014,SU,06/03/2014 09:00:00,09/02/2014 08:00:00,0.473,2.219,0.931,0.527
CAD150,2015,SU,06/02/2015 09:00:00,09/01/2015 08:00:00,0.526,2.031,1.124,0.493
CAD150,2015,FA,09/01/2015 09:00:00,12/01/2015 08:00:00,0.665,1.344,0.835,0.435
CAD150,2015,SP,03/03/2015 09:00:00,06/02/2015 08:00:00,0.469,1.632,0.848,0.485
CAD150,2015,WI,12/02/2014 09:00:00,03/03/2015 08:00:00,0.861,1.781,1.615,0.802
CAD150,2016,FA,08/30/2016 09:00:00,11/29/2016 08:00:00,0.595,1.465,0.903,0.44
CAD150,2016,WI,12/01/2015 09:00:00,03/01/2016 08:00:00,0.645,1.181,1.119,0.43
CAD150,2016,SP,03/01/2016 09:00:00,05/31/2016 08:00:00,0.423,1.226,0.797,0.369
CAD150,2016,SU,05/31/2016 09:00:00,08/30/2016 08:00:00,0.461,1.777,0.924,0.455
CAD150,2017,SP,02/28/2017 09:00:00,05/30/2017 08:00:00,0.655,1.607,0.98,0.413
CAD150,2017,WI,11/29/2016 09:00:00,02/28/2017 08:00:00,0.823,1.285,1.044,0.442
CAD150,2017,FA,08/29/2017 09:00:00,11/28/2017 08:00:00,0.624,1.578,0.91,0.463
CAD150,2017,SU,05/30/2017 09:00:00,08/29/2017 08:00:00,0.421,1.65,0.835,0.463
CAD150,2018,SU,05/29/2018 09:00:00,09/04/2018 08:00:00,0.398,1.614,1.006,0.38
CAD150,2018,SP,02/27/2018 09:00:00,05/29/2018 08:00:00,0.428,1.284,0.972,0.392
CAD150,2018,WI,11/28/2017 09:00:00,02/27/2018 08:00:00,0.656,1.034,1.236,0.424
CAD150,2018,FA,09/04/2018 09:00:00,12/04/2018 08:00:00,0.376,1.047,0.632,0.356
CAD150,2019,WI,12/04/2018 09:00:00,02/26/2019 08:00:00,0.465,1.259,1.03,0.499
CAD150,2019,SP,02/26/2019 09:00:00,06/04/2019 08:00:00,0.382,1.157,0.81,0.347
CAD150,2019,FA,09/03/2019 09:00:00,12/03/2019 08:00:00,0.353,1.08,0.733,0.309
CAD150,2019,SU,06/04/2019 09:00:00,09/03/2019 08:00:00,0.269,1.44,0.728,0.379
CAD150,2020,SP,03/03/2020 09:00:00,06/02/2020 08:00:00,0.301,1.155,0.704,0.34
CAD150,2020,WI,12/03/2019 09:00:00,03/03/2020 08:00:00,0.308,0.841,0.844,0.314
CAD150,2020,SU,06/02/2020 09:00:00,09/01/2020 08:00:00,,,,
CAN407,2000,WI,11/30/1999 09:00:00,02/29/2000 08:00:00,0.84,0.524,1.372,0.209
CAN407,2000,SP,02/29/2000 09:00:00,05/30/2000 08:00:00,0.383,0.701,0.962,0.219
CAN407,2000,FA,08/29/2000 09:00:00,11/28/2000 08:00:00,0.568,0.942,1.331,0.341
CAN407,2000,SU,05/30/2000 09:00:00,08/29/2000 08:00:00,0.405,0.922,1.541,0.331
CAN407,2001,SP,02/27/2001 09:00:00,05/29/2001 08:00:00,0.389,0.877,0.981,0.291
CAN407,2001,FA,09/04/2001 09:00:00,12/04/2001 08:00:00,0.572,0.803,1.197,0.294
CAN407,2001,SU,05/29/2001 09:00:00,09/04/2001 08:00:00,0.442,0.904,1.365,0.314
CAN407,2001,WI,11/28/2000 09:00:00,02/27/2001 08:00:00,0.859,0.719,1.788,0.313
CAN407,2002,WI,12/04/2001 09:00:00,02/26/2002 08:00:00,0.656,0.462,1.508,0.224
CAN407,2002,FA,09/03/2002 09:00:00,12/03/2002 08:00:00,0.456,0.6,1.181,0.202
CAN407,2002,SU,06/04/2002 09:00:00,09/03/2002 08:00:00,0.466,0.781,1.335,0.309
CAN407,2002,SP,02/26/2002 09:00:00,06/04/2002 08:00:00,0.39,0.66,0.984,0.233
CAN407,2003,FA,09/02/2003 09:00:00,12/02/2003 08:00:00,0.578,0.573,1.308,0.208
CAN407,2003,SU,06/03/2003 09:00:00,09/02/2003 08:00:00,0.446,0.992,1.497,0.367
CAN407,2003,WI,12/03/2002 09:00:00,03/04/2003 08:00:00,0.583,0.567,1.471,0.231
CAN407,2003,SP,03/04/2003 09:00:00,06/03/2003 08:00:00,0.355,0.732,0.927,0.251
CAN407,2004,FA,08/31/2004 09:00:00,11/30/2004 08:00:00,0.344,0.637,1.006,0.197
CAN407,2004,SU,06/01/2004 09:00:00,08/31/2004 08:00:00,0.349,0.765,1.262,0.271
CAN407,2004,SP,03/02/2004 09:00:00,06/01/2004 08:00:00,0.394,0.861,1.028,0.27
CAN407,2004,WI,12/02/2003 09:00:00,03/02/2004 08:00:00,0.81,0.545,1.794,0.238
CAN407,2005,FA,08/30/2005 09:00:00,11/29/2005 08:00:00,0.598,0.768,1.141,0.262
CAN407,2005,SU,05/31/2005 09:00:00,08/30/2005 08:00:00,0.381,0.952,1.139,0.345
CAN407,2005,WI,11/30/2004 09:00:00,03/01/2005 08:00:00,0.427,0.441,1.39,0.2
CAN407,2005,SP,03/01/2005 09:00:00,05/31/2005 08:00:00,0.36,0.769,0.829,0.245
CAN407,2006,SP,02/28/2006 09:00:00,05/30/2006 08:00:00,0.338,0.704,0.889,0.228
CAN407,2006,SU,05/30/2006 09:00:00,08/29/2006 08:00:00,0.375,0.855,1.265,0.301
CAN407,2006,FA,08/29/2006 09:00:00,11/28/2006 08:00:00,0.372,0.667,1.054,0.207
CAN407,2006,WI,11/29/2005 09:00:00,02/28/2006 08:00:00,0.609,0.349,1.217,0.116
CAN407,2007,WI,11/28/2006 09:00:00,02/27/2007 08:00:00,0.661,0.494,1.711,0.223
CAN407,2007,SP,02/27/2007 09:00:00,05/29/2007 08:00:00,0.331,0.791,0.928,0.23
CAN407,2007,FA,09/04/2007 09:00:00,12/04/2007 08:00:00,0.444,0.664,1.18,0.24
CAN407,2007,SU,05/29/2007 09:00:00,09/04/2007 08:00:00,0.326,0.836,1.376,0.275
CAN407,2008,FA,09/02/2008 09:00:00,12/02/2008 08:00:00,0.371,0.716,1.095,0.256
CAN407,2008,SP,03/04/2008 09:00:00,06/03/2008 08:00:00,0.3,0.978,0.898,0.285
CAN407,2008,WI,12/04/2007 09:00:00,03/04/2008 08:00:00,0.505,0.4,1.227,0.161
CAN407,2008,SU,06/03/2008 09:00:00,09/02/2008 08:00:00,0.298,0.682,1.122,0.25
CAN407,2009,SU,06/02/2009 09:00:00,09/01/2009 08:00:00,0.217,0.635,0.953,0.239
CAN407,2009,WI,12/02/2008 09:00:00,03/03/2009 08:00:00,0.353,0.341,1.125,0.139
CAN407,2009,SP,03/03/2009 09:00:00,06/02/2009 08:00:00,0.236,0.744,0.696,0.232
CAN407,2009,FA,09/01/2009 09:00:00,12/01/2009 08:00:00,0.325,0.561,0.939,0.202
CAN407,2010,WI,12/01/2009 09:00:00,03/02/2010 08:00:00,0.404,0.736,1.627,0.392
CAN407,2010,SP,03/02/2010 09:00:00,06/01/2010 08:00:00,0.233,0.672,0.753,0.227
CAN407,2010,SU,06/01/2010 09:00:00,08/31/2010 08:00:00,0.228,0.638,0.942,0.222
CAN407,2010,FA,08/31/2010 09:00:00,11/30/2010 08:00:00,0.318,0.507,0.762,0.183
CAN407,2011,FA,08/30/2011 09:00:00,11/29/2011 08:00:00,0.251,0.671,0.792,0.249
CAN407,2011,WI,11/30/2010 09:00:00,03/01/2011 08:00:00,0.296,0.388,1.074,0.177
CAN407,2011,SP,03/01/2011 09:00:00,05/31/2011 08:00:00,0.241,0.779,0.651,0.216
CAN407,2011,SU,05/31/2011 09:00:00,08/30/2011 08:00:00,0.178,0.727,1.001,0.262
CAN407,2012,SU,05/29/2012 09:00:00,09/04/2012 08:00:00,0.201,0.754,1.126,0.273
CAN407,2012,WI,11/29/2011 09:00:00,02/28/2012 08:00:00,0.289,0.454,1.065,0.181
CAN407,2012,FA,09/04/2012 09:00:00,12/04/2012 08:00:00,0.299,0.512,0.809,0.205
CAN407,2012,SP,02/28/2012 09:00:00,05/29/2012 08:00:00,0.218,0.733,0.763,0.252
CAN407,2013,WI,12/04/2012 09:00:00,02/26/2013 08:00:00,0.41,0.375,1.369,0.25
CAN407,2013,SP,02/26/2013 09:00:00,06/04/2013 08:00:00,0.251,0.738,0.718,0.235
CAN407,2013,SU,06/04/2013 09:00:00,09/03/2013 08:00:00,0.221,0.732,1.064,0.263
CAN407,2013,FA,09/03/2013 09:00:00,12/03/2013 08:00:00,,,,
CAN407,2014,SU,06/03/2014 09:00:00,09/02/2014 08:00:00,0.197,0.582,0.901,0.206
CAN407,2014,WI,12/03/2013 09:00:00,03/04/2014 08:00:00,0.283,0.333,1.014,0.183
CAN407,2014,SP,03/04/2014 09:00:00,06/03/2014 08:00:00,0.228,0.631,0.595,0.2
CAN407,2014,FA,09/02/2014 09:00:00,12/02/2014 08:00:00,0.383,0.463,0.706,0.15
CAN407,2015,WI,12/02/2014 09:00:00,03/03/2015 08:00:00,0.373,0.396,0.875,0.189
CAN407,2015,FA,09/01/2015 09:00:00,12/01/2015 08:00:00,0.322,0.414,0.641,0.137
CAN407,2015,SP,03/03/2015 09:00:00,06/02/2015 08:00:00,0.351,0.537,0.611,0.175
CAN407,2015,SU,06/02/2015 09:00:00,09/01/2015 08:00:00,0.26,0.614,0.841,0.219
CAN407,2016,FA,08/30/2016 09:00:00,11/29/2016 08:00:00,0.296,0.418,0.65,0.147
CAN407,2016,SP,03/01/2016 09:00:00,05/31/2016 08:00:00,0.187,0.385,0.458,0.121
CAN407,2016,WI,12/01/2015 09:00:00,03/01/2016 08:00:00,0.311,0.297,1.008,0.166
CAN407,2016,SU,05/31/2016 09:00:00,08/30/2016 08:00:00,0.225,0.52,0.823,0.185
CAN407,2017,FA,08/29/2017 09:00:00,11/28/2017 08:00:00,0.242,0.367,0.699,0.146
CAN407,2017,SP,02/28/2017 09:00:00,05/30/2017 08:00:00,0.366,0.452,0.488,0.158
CAN407,2017,WI,11/29/2016 09:00:00,02/28/2017 08:00:00,0.29,0.238,0.548,0.083
CAN407,2017,SU,05/30/2017 09:00:00,08/29/2017 08:00:00,0.163,0.527,0.83,0.2
CAN407,2018,SP,02/27/2018 09:00:00,05/29/2018 08:00:00,0.161,0.397,0.566,0.134
CAN407,2018,FA,09/04/2018 09:00:00,12/04/2018 08:00:00,0.159,0.332,0.62,0.118
CAN407,2018,SU,05/29/2018 09:00:00,09/04/2018 08:00:00,0.159,0.514,0.984,0.204
CAN407,2018,WI,11/28/2017 09:00:00,02/27/2018 08:00:00,0.179,0.226,0.68,0.083
CAN407,2019,SP,02/26/2019 09:00:00,06/04/2019 08:00:00,0.13,0.376,0.507,0.126
CAN407,2019,WI,12/04/2018 09:00:00,02/26/2019 08:00:00,,,,
CAN407,2019,SU,06/04/2019 09:00:00,09/03/2019 08:00:00,0.17,0.493,0.785,0.174
CAN407,2019,FA,09/03/2019 09:00:00,12/03/2019 08:00:00,0.182,0.386,0.652,0.137
CAN407,2020,SP,03/03/2020 09:00:00,06/02/2020 08:00:00,0.133,0.381,0.454,0.132
CAN407,2020,WI,12/03/2019 09:00:00,03/03/2020 08:00:00,0.117,0.244,0.556,0.09
CAN407,2020,SU,06/02/2020 09:00:00,09/01/2020 08:00:00,,,,
CAT175,2000,SP,02/29/2000 09:00:00,05/30/2000 08:00:00,3.214,2.499,2.624,0.853
CAT175,2000,WI,11/30/1999 09:00:00,02/29/2000 08:00:00,8.29,2.278,3.219,0.886
CAT175,2000,SU,05/30/2000 09:00:00,08/29/2000 08:00:00,2.601,4.917,2.042,1.324
CAT175,2000,FA,08/29/2000 09:00:00,11/28/2000 08:00:00,3.996,2.932,2.504,0.956
CAT175,2001,SP,02/27/2001 09:00:00,05/29/2001 08:00:00,2.959,2.512,2.286,0.879
CAT175,2001,FA,09/04/2001 09:00:00,12/04/2001 08:00:00,5.261,2.998,3.397,1.072
CAT175,2001,WI,11/28/2000 09:00:00,02/27/2001 08:00:00,9.793,2.356,3.201,0.875
CAT175,2001,SU,05/29/2001 09:00:00,09/04/2001 08:00:00,2.021,4.597,1.842,1.327
CAT175,2002,WI,12/04/2001 09:00:00,02/26/2002 08:00:00,8.202,1.965,3.293,0.808
CAT175,2002,SP,02/26/2002 09:00:00,06/04/2002 08:00:00,3.415,2.895,2.634,1.03
CAT175,2002,FA,09/03/2002 09:00:00,12/03/2002 08:00:00,3.504,2.571,2.223,0.926
CAT175,2002,SU,06/04/2002 09:00:00,09/03/2002 08:00:00,3.061,5.811,2.321,1.701
CAT175,2003,WI,12/03/2002 09:00:00,03/04/2003 08:00:00,7.573,1.99,2.56,0.677
CAT175,2003,FA,09/02/2003 09:00:00,12/02/2003 08:00:00,4.315,2.401,2.405,0.848
CAT175,2003,SP,03/04/2003 09:00:00,06/03/2003 08:00:00,3.93,2.336,2.642,0.812
CAT175,2003,SU,06/03/2003 09:00:00,09/02/2003 08:00:00,2.581,5.294,2.005,1.493
CAT175,2004,WI,12/02/2003 09:00:00,03/02/2004 08:00:00,6.38,1.541,2.316,0.581
CAT175,2004,FA,08/31/2004 09:00:00,11/30/2004 08:00:00,3.375,2.543,2.091,0.825
CAT175,2004,SU,06/01/2004 09:00:00,08/31/2004 08:00:00,2.247,4.984,1.765,1.376
CAT175,2004,SP,03/02/2004 09:00:00,06/01/2004 08:00:00,4.239,3.662,3.071,1.193
CAT175,2005,SU,05/31/2005 09:00:00,08/30/2005 08:00:00,2.578,5.598,1.925,1.665
CAT175,2005,SP,03/01/2005 09:00:00,05/31/2005 08:00:00,2.764,2.171,2.276,0.74
CAT175,2005,FA,08/30/2005 09:00:00,11/29/2005 08:00:00,5.651,2.957,2.341,0.961
CAT175,2005,WI,11/30/2004 09:00:00,03/01/2005 08:00:00,5.226,1.644,2.063,0.551
CAT175,2006,SU,05/30/2006 09:00:00,08/29/2006 08:00:00,2.242,3.908,1.168,1.177
CAT175,2006,FA,08/29/2006 09:00:00,11/28/2006 08:00:00,3.38,2.319,1.785,0.777
CAT175,2006,SP,02/28/2006 09:00:00,05/30/2006 08:00:00,2.202,1.871,1.553,0.609
CAT175,2006,WI,11/29/2005 09:00:00,02/28/2006 08:00:00,7.298,2.054,2.692,0.697
CAT175,2007,SP,02/27/2007 09:00:00,05/29/2007 08:00:00,2.646,2.184,1.818,0.714
CAT175,2007,SU,05/29/2007 09:00:00,09/04/2007 08:00:00,2.156,4.334,1.445,1.38
CAT175,2007,WI,11/28/2006 09:00:00,02/27/2007 08:00:00,6.945,1.761,2.281,0.622
CAT175,2007,FA,09/04/2007 09:00:00,12/04/2007 08:00:00,3.634,2.871,2.047,0.985
CAT175,2008,WI,12/04/2007 09:00:00,03/04/2008 08:00:00,5.438,2.113,2.49,0.71
CAT175,2008,FA,09/02/2008 09:00:00,12/02/2008 08:00:00,1.753,1.715,1.207,0.583
CAT175,2008,SP,03/04/2008 09:00:00,06/03/2008 08:00:00,1.906,2.087,1.872,0.706
CAT175,2008,SU,06/03/2008 09:00:00,09/02/2008 08:00:00,,,,
CAT175,2009,WI,12/02/2008 09:00:00,03/03/2009 08:00:00,4.536,1.819,2.12,0.693
CAT175,2009,SU,06/02/2009 09:00:00,09/01/2009 08:00:00,0.744,2.426,0.896,0.852
CAT175,2009,FA,09/01/2009 09:00:00,12/01/2009 08:00:00,0.989,1.131,0.911,0.414
CAT175,2009,SP,03/03/2009 09:00:00,06/02/2009 08:00:00,1.489,1.766,1.543,0.664
CAT175,2010,FA,08/31/2010 09:00:00,11/30/2010 08:00:00,1.095,1.498,1.151,0.592
CAT175,2010,WI,12/01/2009 09:00:00,03/02/2010 08:00:00,1.717,1.221,1.241,0.477
CAT175,2010,SP,03/02/2010 09:00:00,06/01/2010 08:00:00,0.958,1.397,1.411,0.473
CAT175,2010,SU,06/01/2010 09:00:00,08/31/2010 08:00:00,0.919,2.739,1.093,0.983
CAT175,2011,SU,05/31/2011 09:00:00,08/30/2011 08:00:00,0.738,2.364,1.039,0.87
CAT175,2011,SP,03/01/2011 09:00:00,05/31/2011 08:00:00,0.725,1.56,1.419,0.565
CAT175,2011,WI,11/30/2010 09:00:00,03/01/2011 08:00:00,,,,
CAT175,2011,FA,08/30/2011 09:00:00,11/29/2011 08:00:00,1.029,1.549,1.495,0.63
CAT175,2012,SP,02/28/2012 09:00:00,05/29/2012 08:00:00,0.657,1.344,1.402,0.476
CAT175,2012,WI,11/29/2011 09:00:00,02/28/2012 08:00:00,1.509,1.218,1.699,0.578
CAT175,2012,FA,09/04/2012 09:00:00,12/04/2012 08:00:00,0.697,1.267,1.312,0.512
CAT175,2012,SU,05/29/2012 09:00:00,09/04/2012 08:00:00,0.598,1.905,1.113,0.66
CAT175,2013,FA,09/03/2013 09:00:00,12/03/2013 08:00:00,0.892,1.224,1.143,0.458
CAT175,2013,SP,02/26/2013 09:00:00,06/04/2013 08:00:00,0.492,1.182,1.13,0.386
CAT175,2013,WI,12/04/2012 09:00:00,02/26/2013 08:00:00,1.14,1.242,1.486,0.543
